"","ID","Post_URL","Img_URL","Likes","Owner","Text","Date"
"2821","dS28Bvps_x","http://instagram.com/p/dS28Bvps_x","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11379832_1608576356093636_116932424_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sUynrrAAjMoAX91eaQy&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9PdkmGLWyNx675Ne6qY9joiIRZMgSpMdTpN72qKwZ5IA&oe=62A6066C&_nc_sid=4efc9f","33","40147482","100% #BorregosSalvajes #SangreAzul #OrgulloTEC #Premios3D #TecCampusGDL","2013-08-21 19:03:50"
"2822","dSUrlbJs2y","http://instagram.com/p/dSUrlbJs2y","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11385144_451224008374632_1723751377_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CvxYq8EsTh4AX_4KGPD&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT94VT7eSS3jKH7DLBcS2SexbHlLT1gZoxLpIxf8v8UZlg&oe=62A7B1BB&_nc_sid=4efc9f","15","40147482","Buen provecho! Alumnos disfrutando su clase de cocina #TecCampusGDL #Difusiongdl #talleres #deliiii","2013-08-21 14:04:30"
"2823","dSSuBEps0C","http://instagram.com/p/dSSuBEps0C","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11353053_1599898650271570_1417920597_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=II4Q6v0ADi0AX-e3XQT&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9c3hZGOdAuilZmKci4_d1NLvr03O1ELff6qavH9n2bUw&oe=62A629D6&_nc_sid=4efc9f","26","40147482","Caminando por el #TecCampusGDL #Tec #itesm Foto compartida por @alexiap05","2013-08-21 13:47:21"
"2824","dSSUy_pszf","http://instagram.com/p/dSSUy_pszf","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11273024_1456894391289332_803287599_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8vSG8HP7BZQAX_dt7GT&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_3q-l5PMJLRkHd7XmT6ShWOMdWGCHyj46Z3dDEs35ygQ&oe=62A7D949&_nc_sid=4efc9f","26","40147482","Residencias del #TecCampusGDL #Tec #itesm Foto compartida por @yahear","2013-08-21 13:43:54"
"2825","dPYYhaJXrT","http://instagram.com/p/dPYYhaJXrT","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11372512_907069939358009_1248422079_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=NxDLmtsbHEIAX-Khlr4&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_SS6-5Wxw_a093bJnnr2MAUaBVVZNDzZursvzupsvfAg&oe=62A65EA4&_nc_sid=4efc9f","4","6242397","Para mí, solías tener utilidad. #instasad #instamemories","2013-08-20 10:39:07"
"2826","dNEebrJs9S","http://instagram.com/p/dNEebrJs9S","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11357937_705380869590058_166038332_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=K6O47OpsnWQAX88YSks&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9nlhWxfBoe6TiqkpzOgsODc_zgvA63HhsHpLHGEPjVkg&oe=62A687B8&_nc_sid=4efc9f","56","40147482","Nuestra biblioteca y la escultura llamada ""Cimarrón al encuentro"" de Miguel Peraza. #TecCampusGDL #Tec #Itesm","2013-08-19 13:06:41"
"2827","dM2xmTJs36","http://instagram.com/p/dM2xmTJs36","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11325114_825456127539879_1570415710_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=cDM1nnpfhwIAX_2DKnI&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8X0xte4dwMqSTXqEHNrKckboMqLK-R_3__2ZNJiv3PRw&oe=62A75F5D&_nc_sid=4efc9f","52","40147482","Una mañana de #lunes en #biblio #teccampusgdl","2013-08-19 11:06:58"
"2828","dIPk2_MvVF","http://instagram.com/p/dIPk2_MvVF","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11379960_1651609471741788_1141517686_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=vgZeTvDbP2UAX_YN5sq&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9j6jusiScUvaoJRMRCwwakHMqiSaqaUu9CpqL3xq_rDg&oe=62A2885F&_nc_sid=4efc9f","11","184133260","I could be working from here all day long =)! I love everything!.. The #sound of the #water, #birds getting wet, #people around, #outdoors, #weather... #TecCampusGDL","2013-08-17 16:07:29"
"2829","dHtQyXpsz7","http://instagram.com/p/dHtQyXpsz7","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11272845_981787875195163_2045850607_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=54gO1TkaAm4AX_Tl12k&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-30pA9ofkhOjbqb_iH1Z0MpfHyLFdwOABcIM7szPTmFQ&oe=62A732E2&_nc_sid=4efc9f","24","40147482","Desayuno en #ForoEjecutivo2013 #TecCampusGDL","2013-08-17 11:07:39"
"2830","dFtFnXps8Y","http://instagram.com/p/dFtFnXps8Y","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11355849_669292369880856_872323486_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tVer8ud0JE8AX8VKHGW&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8MvfoDNHrPJQTiQXYGxhX85p18gbKIQHvIHQpOsrvl8w&oe=62A7252A&_nc_sid=4efc9f","25","40147482","Alumnos en la audición de baile. Ensamble Thunder Rock!! #TecCampusGDL #SoyTec #Difusiongdl","2013-08-16 16:27:38"
"2831","dDU1MUps8K","http://instagram.com/p/dDU1MUps8K","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11246551_1589786974614773_622171258_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4ymZAzPnCLQAX9JgE0g&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT87wD1hBZ3w-XnL-jGwacPA-1wI8FvkXVFNfTRxq9ZHWA&oe=62A5F456&_nc_sid=4efc9f","119","40147482","Nuestro nuevo edificio de Ciencias de la Salud. Para carreras de Ingeniería Biomédica, Biotecnología, Médico Cirujano y  Nutrición. #TecCampusGDL #Tec","2013-08-15 18:17:12"
"2832","c-OwTrmq4Z","http://instagram.com/p/c-OwTrmq4Z","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11351626_1450242675271314_650131124_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=AFyytlvcJzMAX-gKLT6&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT86d5iTrZm27k6sBcd3Sliw1_MdwInu7Wbmi8MpAljicw&oe=62A620E0&_nc_sid=4efc9f","9","189261706","Recordando el baile. #contemporáneo #Dancers #compañíaDanzando #TecCampusGDL // APOCALIPSIS Domingo 18 y Lunes 19, 8:30 a Teatro Experimental de Jalisco.","2013-08-13 18:47:54"
"2833","c2eQ0cJsz3","http://instagram.com/p/c2eQ0cJsz3","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11313490_1402978513364065_796442006_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8l-7E_BARhgAX8yiE4Z&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9wYe_o3aIG3Jsf9TLTF1LeESGJjVgBXGvU5cTRkYOZWQ&oe=62A6263F&_nc_sid=4efc9f","47","40147482","Medio tiempo en pretemporada #BorregosSalvajes #TecCampusGDL #FútbolAmericano","2013-08-10 18:29:29"
"2834","czLAPCps9J","http://instagram.com/p/czLAPCps9J","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11379208_1437480623227724_1280442702_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7sg-mFTc7qYAX_L893N&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9eViJyyr03Kfq8Qyq9UUpIYUX5yNb0FatC-QnlmIlj-g&oe=62A72167&_nc_sid=4efc9f","29","40147482","Boris con toda la actitud #Inducción #CheckInTec #TecCampusGDL","2013-08-09 11:43:28"
"2835","cwXaENps3E","http://instagram.com/p/cwXaENps3E","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11372495_688156894627358_470725178_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=sh2C1bign78AX9RIgEC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_eaxh_UeVWuVAl4I6YliasrN2SbTqJNGL32iNmv9TsFQ&oe=62A6F3B7&_nc_sid=4efc9f","25","40147482","Bienvenida a la nueva generación en el área de la salud #TecCampusGDL","2013-08-08 09:34:08"
"2836","bhLF1Xps4D","http://instagram.com/p/bhLF1Xps4D","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11325123_1136082053084940_2011780781_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Dcd_mf8IYiUAX9HE3Jv&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9qfqEo74bS01FHoUGN6APypcCY6kak4P-2Q_pk4wmkcQ&oe=62A7C05F&_nc_sid=4efc9f","12","40147482","Gracias @edgarjaviero por compartir tu foto #teccampusgdl #creemos","2013-07-08 15:26:31"
"2837","arKcgSR2BI","http://instagram.com/p/arKcgSR2BI","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11376594_403563656494520_1988863290_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=uR5-cFw0GdcAX_EJMHP&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9swWeQPJG6nObfqphSjbs_dqtUOB3M_4KE3eSiqxF9HQ&oe=62A6D7F9&_nc_sid=4efc9f","7","315269567","El diseño es el alma de todo lo creado por el hombre. #teccampusgdl #tec #70añostec","2013-06-17 16:01:53"
"2838","arJ0MHR2AK","http://instagram.com/p/arJ0MHR2AK","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11378758_974531315994382_846524332_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=CEGlbmIpxAEAX9ufI-F&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9FVx_aAe_f_qHwSAXDK65Y4QuJ9yB35b2tlCJ6F2yYbA&oe=62A6C4D8&_nc_sid=4efc9f","5","315269567","Explanada entre el salón de congresos y el Parque Científico #teccampusgdl #70añostec #itesm","2013-06-17 15:56:23"
"2839","arJiBmx2Px","http://instagram.com/p/arJiBmx2Px","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11325446_1602188223386822_52670698_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fUERGtGk6uwAX9s-28m&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8D7ibeacg4_h4y5IirpR5ENpjTPSYA4uvRpWlz8PWDwQ&oe=62A6CA13&_nc_sid=4efc9f","6","315269567","Biblioteca #TecCampusGDL #70añostec #itesm","2013-06-17 15:53:54"
"2840","ai2dA3gKfF","http://instagram.com/p/ai2dA3gKfF","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11264871_1432589810382154_1820087884_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NYQScGSI_VsAX8ztv8g&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8XLqlJnggfSktEd0v-2Ef5tpBeMRgQn9UJNzSO8zUJzg&oe=62A608E4&_nc_sid=4efc9f","14","7970040","Buenos días mundo✌","2013-06-14 10:33:16"
"2841","ag4IiivBBu","http://instagram.com/p/ag4IiivBBu","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/1516246_1436420859998311_942436721_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=TNga-CoNqLAAX_f5CfA&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8g3XyoZgMYGDplDKIIpIpfyuK0RsNUG-DFtRwj9oJwLg&oe=62A69F95&_nc_sid=4efc9f","0","7298843","Home sweet home away from home #residencias #teccampusgdl","2013-06-13 16:09:28"
"2842","aOHoeSx2Gf","http://instagram.com/p/aOHoeSx2Gf","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11383300_906337316093326_1044347897_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZI1QzhfMZvUAX_b4Un1&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_Pi6flWmt_nBh4rvYUdnMMa5IQLBweB9sNl1QFNu7nuQ&oe=62A66978&_nc_sid=4efc9f","4","315269567","Tus momentos, tus amigos... #70añostec #vidaestudiantil #amigos #break #horalibre #teccampusgdl #tec #equipo #horadeestudio","2013-06-06 09:19:20"
"2843","aNGKq6PBKO","http://instagram.com/p/aNGKq6PBKO","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11326042_1583724531878763_1167147244_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AXy66sNue2gAX-STm-B&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-2b8wMZsCaXaCQ6tCq7UUw9HZpWlZ8ps0AEmRLWbzwpg&oe=62A5FB83&_nc_sid=4efc9f","3","7298843","New home :) #teccampusgdl #Residencias #Verano","2013-06-05 23:47:17"
"2844","aLoztSR2NS","http://instagram.com/p/aLoztSR2NS","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11352395_975809389109599_687871772_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QadXSKXTXL8AX-zprcF&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9uRmQk2fjHN8EkbkAzU0GOiyut-01EEphdGfpm5wCPMg&oe=62A60F19&_nc_sid=4efc9f","5","315269567","Tu pasión, nuestra inspiración. #fortalezaazul #borregos #teccampusgdl #orgullotec #70añostec","2013-06-05 10:11:30"
"2845","Z2-d_hKsTu","http://instagram.com/p/Z2-d_hKsTu","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11241703_1595017137410349_1635859526_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=i1w51TtBUHMAX_mSnnh&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8YLs581XGghReIAFitTlmWZQvywfp9B6Cy9lDy_s68fQ&oe=62A76236&_nc_sid=4efc9f","6","258052736","Un #hongo afuera del #PCiTec del @TecCampusGDL #TecCampusGDL #humedad #lluvia #Guadalajara","2013-05-28 09:36:43"
"2846","ZtL4OfKsU2","http://instagram.com/p/ZtL4OfKsU2","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11236024_897651006947435_1570983670_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Pf94mXAeLy0AX_nkqW2&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9u2Py3T69uZJ7hkAxlwN6SHmJKBVBAdJew3aDjHgxIsQ&oe=62A63B1E&_nc_sid=4efc9f","3","258052736","#GraduacionMayo2013 #TecCampusGDL #instafun #instafriend #instaale","2013-05-24 14:21:30"
"2847","ZtLQ_hKsT-","http://instagram.com/p/ZtLQ_hKsT-","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11252089_111399372524611_1493396550_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=e6P-pcUPTdwAX-Eprjg&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_W5XJ9MKC2fx5w781uMS5kl8bkLLlqtj-lAujevbWvKw&oe=62A6151C&_nc_sid=4efc9f","3","258052736","#GraduacionMayo2013 #TecCampusGDL #instagraduada #instaeunice #instafun #instafriend #instagordi #instachiqui #instateextrañare #instaundiamasalabatalla","2013-05-24 14:16:08"
"2848","ZtC8zeJXtA","http://instagram.com/p/ZtC8zeJXtA","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11334374_820314344717337_1467127711_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=t70GqpcEJr4AX87pC-0&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_T0uMd4FA0cp_wKg-S_YXpqVNnuek6J8ZKGplZOsx0yw&oe=62A76470&_nc_sid=4efc9f","3","6242397","Graduación Mayo 2013. #cameraman #teccampusgdl #graduaciónmayo2013 #may","2013-05-24 13:03:29"
"2849","Zs8VQZJs28","http://instagram.com/p/Zs8VQZJs28","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11385546_1451371911828180_84862073_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-p1_B8MpU3wAX-F6kCo&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-nuc643w3a5bS15yDJHQYxbq70wKvbY2oqNwNtfVKUuQ&oe=62A7325F&_nc_sid=4efc9f","37","40147482","Ya son 10,124 los graduados del #TecCampusGDL #Tec #Tecgdl #itesm #GraduacionTec","2013-05-24 12:05:39"
"2850","ZsyJzjpXmt","http://instagram.com/p/ZsyJzjpXmt","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11337150_1430745667235250_1711367147_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=uzNQhuiFXYYAX_si4Ik&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_9FNv9z_DoERhmSxOz58RbjC-GLsL57uWYwvaf8E7Wog&oe=62A602E9&_nc_sid=4efc9f","4","6242397","Todo listo para la grabación del evento de hoy. #cameraman #graduaciónmayo2013 #teccampusgdl #ready #may","2013-05-24 10:36:42"
"2851","Zbdnlhps08","http://instagram.com/p/Zbdnlhps08","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11282848_1598983433704162_1790854966_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=8rsyXRufpGAAX9uU3MS&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9oTanQL5e2dlaXzdDtGAMdxQAgCivPNtHFvV0rGwPFpg&oe=62A65535&_nc_sid=4efc9f","21","40147482","Tryouts #TecCampusGDL #ITESM #BorregosSalvajes","2013-05-17 17:10:11"
"2852","ZZJ040ps-A","http://instagram.com/p/ZZJ040ps-A","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11363888_440763356085361_116706803_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=gbDCbwR2MpsAX-Eb3tS&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-EJ9ZQXYeus0J3iTXZ3br3J4DMR6FDWJaiLm9JzhDG6Q&oe=62A77B61&_nc_sid=4efc9f","24","40147482","Equipo ganador del torneo interno de fútbol del #TecCampusGDL #Tec #itesm Foto compartida por @jorgeinzu","2013-05-16 19:38:45"
"2853","ZZJg3CJs9e","http://instagram.com/p/ZZJg3CJs9e","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11385229_899814653391114_303664089_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=teQm9kpwSjgAX-ZNcHY&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9spf-XzeOcC_4kxc5GVfjJRQaeTGwhCHBnte4je3ojxQ&oe=62A6EC4B&_nc_sid=4efc9f","35","40147482","Los alumnos de diseño hicieron unas tablas de surf. #TecCampusGDL #Tec #itesm #LDI Foto compartida por @ajavtom","2013-05-16 19:36:01"
"2854","ZJ0FU4Js16","http://instagram.com/p/ZJ0FU4Js16","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11312323_1490573201232749_2042179981_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FhCkTY-XxiUAX9YFZUh&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9x0n-QVNmFxWOOQEtulzUhWp6pHH3NtNRZb8YtB-yvQA&oe=62A76E0F&_nc_sid=4efc9f","20","40147482","Atardecer en el #TecCampusGDL #Tec #itesm #tecgdl Foto compartida por @jorgeamacias","2013-05-10 20:40:09"
"2855","ZI18E3Js9i","http://instagram.com/p/ZI18E3Js9i","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11380155_1698517600369442_152366304_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=uzndmlmP0vkAX_NV_WC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9fMZ-6T282eIl8H2BE-CVnrba9BvQS33qMlAaUJBvzSg&oe=62A77D7F&_nc_sid=4efc9f","9","40147482","Un poco de Ping Pong para relajarse en los exámenes. #TecCampusGDL #tec #itesm #tecgdl","2013-05-10 11:37:07"
"2856","ZEJl4AJXnH","http://instagram.com/p/ZEJl4AJXnH","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11325807_475151939317801_1003182158_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=k2mzKwdGPZkAX-KAlE4&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT__1vsPsNuKDMlBq2ZXEp-cJXdqBfuP6VRCRUoktIklxA&oe=62A67103&_nc_sid=4efc9f","5","6242397","Así termina nuestro último día de clases. #mediastationshow #mediastation #lcmd #cameraman #teamworking #teccampusgdl #lastday","2013-05-08 15:52:39"
"2857","ZD6HuPJs1V","http://instagram.com/p/ZD6HuPJs1V","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11261228_1574824532779009_1696415949_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=umRqYW04iQoAX8COom0&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8sU-bKb8OnXBQrRPqSWrZ-uIDKUb8V3tUIKwvbtPlpsA&oe=62A788EA&_nc_sid=4efc9f","12","40147482","Muestra Gastronómica del Taller de Cocina del #TecCampusGDL #Tec #itesm #tecgdl #Chef","2013-05-08 13:37:28"
"2858","ZDxyf0Js7T","http://instagram.com/p/ZDxyf0Js7T","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11311278_1585242818422206_432027837_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WAJQfJrq3tsAX_rZPvw&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT90jsoKmEKpulyoYV8VPnkrXJwsAjeublmSnJByc3LX9w&oe=62A5E90D&_nc_sid=4efc9f","43","40147482","Open Room 2013 Diseño Industrial #TecCampusGDL #tec #itesm #tecgdl #LDI","2013-05-08 12:24:39"
"2859","ZBvag3Js-X","http://instagram.com/p/ZBvag3Js-X","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11326522_839376132806446_1034771584_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Sfxk0tI6ccIAX_xAMmA&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8FAK_DV6kZumz77_5sV7WqH93Mcahwyfu9GPLJb5mRdA&oe=62A66CD4&_nc_sid=4efc9f","11","40147482","Disfrutando el último día de clases en el #TecCampusGDL #Tecgdl #tec #itesm Foto compartida por @tilonlomeli","2013-05-07 17:25:26"
"2860","ZBjZP2Js_Q","http://instagram.com/p/ZBjZP2Js_Q","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11355771_772390782876012_986211092_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=IZ8TPPPCwhQAX9o_m3S&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-QxS3qd-o7BGp1hgBvGP_zKPMmDlb9j2klax2T-o76tg&oe=62A61C13&_nc_sid=4efc9f","26","40147482","Gran día en el #SalvajeFest #TecCampusGDL #Itesm #TecdeMonterrey","2013-05-07 15:40:24"
"2861","ZBcH8POIGn","http://instagram.com/p/ZBcH8POIGn","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/11313351_1610494289190962_104842660_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=TFEZM-Ast1AAX_vysk-&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8fEjBcxn1TMwfjIzht7hno0n7uyF0V7-cbucUnuVLrRA&oe=62A7D01B&_nc_sid=4efc9f","5","6163615","Calentando motores. #salvajefest #teccampusgdl @teccampusgdl","2013-05-07 14:36:52"
"2862","ZBbhfFOIF1","http://instagram.com/p/ZBbhfFOIF1","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/11378511_851221671582450_194590215_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=oCejcEsjHFAAX_3qCXA&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_v-feVUTh_GMXhy2xs8ZYWJBtqkyw_1kFfNcCl9kbZPQ&oe=62A7507A&_nc_sid=4efc9f","10","6163615","La #FortalezaAzul y las porras apoyando en el #SalvajeFest. @teccampusgdl #teccampusgdl","2013-05-07 14:31:37"
