asin,product_title,average_rating,total_reviews,review_author,author_badge,badge,reviewed_product_attribute,reviewed_variant_asin,variant_review_url,review_rating,review_date,reviewed_country,review_text,review_comment_count,review_header,no_of_people_reacted_helpful,author_profile_url,url,brand,review_url,input
B09XC5SKR2,The Batman,4.5,558,COMSECFOR,,Verified Purchase,,,,5.0,"September 05, 2022",United States 🇺🇸,"This is a very different take on The Batman. This movie is very dark, sinister and totally unpredictable. The batmobile is awesome!",,Very Different,,https://www.amazon.com/gp/profile/amzn1.account.AGJJOYIXN7NZFI5UNYEAO65AF6PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R1YPKBH3UZ3NI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Owassarabbit,,Verified Purchase,,,,2.0,"July 04, 2022",United States,I’ve seen better Batman movies! Wished I would’ve rented it instead of buying it!,,I’ve seen better Batman movies!,,https://www.amazon.com/gp/profile/amzn1.account.AEYP3ORVVHRT2T6O55S3ZSY6UQBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=24&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R2HLC9BOZCBPBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Christopher Piffero,,Verified Purchase,,,,5.0,"May 30, 2022",United States,Penquin PERFECT Riddler PERFECT Joker EH BHAHAHA,,Best movie ever,,https://www.amazon.com/gp/profile/amzn1.account.AF33IOBYQFZRBJU5KLM2A5XOZUIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=22&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R2YD9UXG1HY29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Mike G,,,,,,5.0,"April 18, 2022",United States,Fantastic direction from Matt Reeves who delivers a mature take and clever narrative that’s purposefully different from any Batman film that has come before. It’s also very true to the source material by borrowing from acclaimed Batman stories. Batman is brought back to his roots as a detective and Robert Pattinson shines as The World’s Greatest Detective; his deliberate movements are SO Batman. The cinematography is spectacular and the score/new Batman theme is truly memorable. Check out the sound design and mixing when the Batmobile is introduced and the chase that follows! Truly awesome stuff!!,,The Batman is here!!!,5,https://www.amazon.com/gp/profile/amzn1.account.AHKFWG5KPDLBLLFJ65L4OG3RJKTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=38&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R2ZKYY9WLP1RZW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,TylerAnn,,,,,,5.0,"May 01, 2022",United States,"Ignore the rest of the absolute rubbish of 1-2 star reviews. Most of their complaints come from having no over the top action sequences or that the movie is too “woke”, please grow the hell up if these are problems for you. This film understands truly what Batman is, a person who literally dresses up as a rodent and beats people up isn’t gonna have playboy attitude or appearance. Robert Pattinson perfectly portrays that realistic side of what an actual “Batman” would be. If you complain about the movie being slow or that it contains some hidden leftist propaganda please visit a doctor or something! This film is a masterpiece and the greatest in the comicbook genre this far.",,"Ignore the 1-2 star reviews, they don’t give any actual critiques of the film.",11,https://www.amazon.com/gp/profile/amzn1.account.AEL3BHTTLXBPZVMJSVX7ZZ6KC6XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R1UI522MNX3TC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,James R Menefee,,Verified Purchase,,,,1.0,"July 10, 2022",United States,"Too long, poor lighting, miscast & a complete waste of time.",,Horrible,1,https://www.amazon.com/gp/profile/amzn1.account.AF2IRP33AL4ODVFHWYDALP6MRE7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=26&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R24P9BCT2OM89D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Stalin Ramirez,,Verified Purchase,,,,5.0,"September 12, 2022",United States,Well done.,,Has The Dark Night Vibe..!!,,https://www.amazon.com/gp/profile/amzn1.account.AGQWSQFUJN33M2VBNDDQ373WFN7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=51&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R2RSS98ERU861W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Americanthatknowsthetruth,,,,,,1.0,"May 13, 2022",United States,"The worse movie I have ever seen. Extremely boring, they made Catwoman a slut and Bruce Wayne a ""woke"" whiner. Not worth a 1/16th of a star.",,Not worth it,6,https://www.amazon.com/gp/profile/amzn1.account.AHVW5P4U4B7S2774ZQCWVPHVZHOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=48&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/ROCG1DO0DMOIF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Shaine-mikal white,,Verified Purchase,,,,5.0,"September 09, 2022",United States,"Robert Pattinson of the Twilight Saga plays the role of The Dark Knight in this epic superhero adventure film. In his 2 years of being a vigilante, Batman and Detective Jim Gordon uncover a conspiracy that could jeopardize those around them while fighting off crime boss The Penguin, who wants to gain control of Gotham, and a mysterious killer called The Riddler, who has his own agenda. Jeffrey Wright, Zoe Kravitz, Paul Dano, John Turturro, Andy Serkis and Colin Farrell star alongside Pattinson. Inspired by BLADE RUNNER, Se7en, Saw, Silence Of The Lambs, All The President's Men, Klute, Zodiac, Chinatown, The French Connection, Batman: The Long Halloween, Batman: Ego, Batman: Year One, and every single Hitchcock movie.",,Justice is always darkest before the dawn.,1,https://www.amazon.com/gp/profile/amzn1.account.AFSL4IODRYXZFCZKBZGQLCPLEN2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R3JS1W0RSPWP4C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Liam Adams,,,,,,5.0,"April 16, 2022",United States,"Matt Reeves and everyone else beyond nailed this project. Blew me away! It took the perfect gothic feel of the Burton movies, combined it with the grittiness of the Nolan movies, and created a Batman detective masterpiece that looks like it was ripped straight from the comics (or the Arkham games) and put straight to the big screen. What more could a fan ask for?",,"Finally, a perfect Batman movie...",149,https://www.amazon.com/gp/profile/amzn1.account.AEZM5GGMLBQJBJNGNLNA7NSZADMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=41&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R3JPZRH7JG6EJ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Mason J Schemmel,,Verified Purchase,,,,5.0,"July 18, 2022",United States,Really good movie,,Awesome,,https://www.amazon.com/gp/profile/amzn1.account.AGICSSMJYN7PP2CKCBGIP4UEPIPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R3JTLAPEBL3IIZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,C. Sampedro,,,,,,5.0,"April 17, 2022",United States,"I've seen it 3 times now in theaters. I absolutely loved it. The first time i'll never forget. The nightclub scene, the car chase scene, the opening first ten minutes, the scene where batman was escaping the cops, almost every scene I fell in love with. I'm looking forward to owning this on 4k, I can't wait to hear it and see it with the rest of my family that haven't been able to experience it. A hell of a movie for me.",,In Love With It.,14,https://www.amazon.com/gp/profile/amzn1.account.AEX3I6GBCWFOM3CIRYSA7CUFO3JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=38&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/RLF3BAAFAG7R3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Matthew D'Souza,TOP 1000 REVIEWER,,,,,5.0,"May 25, 2022",United States,"Robert Pattinson is the most brooding emo Bruce Wayne and brutal Batman yet! Director Matt Reeves’ superhero, neo-noir, murder mystery, epic The Batman (2022) is certainly one of the greatest films of the year already. The Batman does have intense thrills like Batman beating down gangs of Penguin and Riddler’s henchmen or the Batmobile versus Penguin car chase. But, Reeves has crafted a genuinely depressing, moody murder mystery that finally allows Batman to be the world’s greatest detective on the silver screen. I appreciate Matt Reeves and Peter Craig’s haunting writing. Their vicious Riddler killings are chilling and well orchestrated. You actually wonder what each riddle means in the midst of this crime epic. I cared about all the nuances of political intrigue, illegal dealings, murder clues, and seedy underbelly of Reeves’ Gotham. I love how menacing Gotham feels with anyone coming out of the dark to attack Batman. The Batman feels closer to Zodiac, Se7en, Cure, Blade Runner, The Boston Strangler, or Memories of Murder than other superhero movies out now besides Joker. Reeves directs The Batman to be gritty and dark as he uses shadows as doorways for Batman’s entrance or Wayne manor as Bruce Wayne’s pristine lair of solitude. The Batman is easily the finest film that Matt Reeves has directed to date! Robert Pattinson is enthralling as cinema’s most brooding and emo Bruce Wayne. I loved his haunted expressions, subtle looks, gaunt appearance, and fearsome gravitas in every scene. Pattinson pulls off the forlorn, nihilistic Bruce Wayne narrating and chronicling his nightly ventures as Batman. You feel his despair and fury with each curious gaze at a witness or clue to his brave facing of Batman’s endless foes. Pattinson has gone from romantic teen heartthrob to indie darling to embodying Bruce Wayne’s dark contemplations. He is a phenomenal actor. Robert Pattinson is right up there with Christian Bale and Michael Keaton as my favorite Bruce Wayne. Zoë Kravitz is sultry and sympathetic as Selina Kyle. Her fierce Catwoman feels effortless as she uses her sheer sex appeal to flirt and sneak about as The Cat. I really loved how she made Selina’s character her own with her clear trauma and isolation. You believe Kravitz’ Selina Kyle could love Pattinson’s dejected Batman. Michelle Pfeiffer’s Catwoman remains my favorite incarnation of Selina Kyle’s iconic anti-hero to Batman and love interest for Bruce Wayne. However, Zoë Kravitz feels intimately cautious and fearlessly independent as Catwoman. She is a wonderful actress. Paul Dano’s villain The Riddler is actually scary and intriguing. Dano is ruthless when killing Riddler’s victims and delightful to watch enact his conspiracy enlightening plot upon an unsuspecting Gotham. He is absolutely deranged and delivers a high caliber villain performance for The Batman. Jeffrey Wright is a really cool and intelligent Lieutenant James Gordon. I love how he’s helping solve clues alongside Pattinson’s Batman. John Turturro is a sleazy and underhanded Carmine Falcone. Peter Sarsgaard is great as the creepy and worthless District Attorney Gil Colson. Andy Serkis is great as the supportive and helpful butler Alfred Pennyworth. He feels steadfast and sharp as Alfred right up there with the other classic Alfreds in film. Barry Keoghan’s cameo as The Joker has me curious about where Matt Reeves will go for his sequel. I was hoping Joaquin Phoenix’ Joker would appear opposite Robert Pattinson’s Batman, but maybe that’s just my indie drama fan at heart speaking. Keoghan was brilliant in American Animals and Chernobyl, so I have no doubts about his dramatic acting skills. Editors William Hoy and Tyler Nelson keep you engrossed with striking cuts by Matt Reeves’ stylish direction as The Batman does not feel slow for a behemoth run-time of 176 minutes. Cinematographer Greig Fraser’s stunning shots and careful framing is breathtaking. Many shots made my jaw drop like Batman appearing from the shadows or fog several times to Penguin’s Iceberg Club rave fight. The Batman focuses on Bruce Wayne’s reflective journey of self purpose by day to Batman’s inspiring heroics in the night. Seeing Fraser’s visceral close-ups during conversations is as entertaining and thoughtful as his mesmerizing wide shots during the meticulously choreographed action sequences. I truly was dazzled by the ruthless nature of Pattinson’s brutal hand to hand combat as Batman. Matt Reeves outdid himself really. James Chinlund’s production design makes all these grisly murder scenes and dirty street sets for The Batman. Gotham really looks grim with no hope in sight until the caped crusader’s cowl fades into view. From the constant rainfall like in Se7en to the ever present shadows like old film noir classics, The Batman looks incredible. Art direction from Grant Armstrong, James Lewis, Joe Howard, Gary Jopling, Candice White, Anita Rajkumar, Oliver Benson, Agis Pyrlis, Will Houghton-Connell, Luke Whitelock, and Matthew Kerly looks outstanding. From Penguin’s chaotic club to the watery finale cascaded into dark lights. Matt Reeves’ The Batman is perhaps visually the most creative and dread-inducing of all the pictures starring Gotham’s dark knight. Set decorators David Chow, Laura Ng, Patrick Dunn-Baker, Chris Sanford, Manuel Vilaseca Vaya, Chris Cortner, and James Flanagan’s adorn Wayne manor with precious antiques, while Riddler’s home is overflowing with files and murderous preparations. Every home looked lived in honestly. Visual effects artists Mark Owen Forker, Alex Bicknell, Karen Kelly, Russell Earl, Ben Pickering, Dan Lemmon, Brad Minnich, Loren Robinson, Anders Langlands, Cody Stoof, Simon Butler, Bryan Searing, Julius Lechner, Andrew Kalicki, and Daniel Hazeltine bring The Batman to life. From Batman soaring in Gotham’s dreary night sky to Batman’s Batmobile roaring to life with searing blue flames. The Batman just looks astounding with very realistic CGI. Composer Michael Giacchino’s thunderous score is one that will remain in the minds of every viewer long after seeing The Batman. His bombastic main theme with its groaning melody and frightening eerie atmosphere are genius. I love how the score changes suddenly or fades into existence. The use of Nirvana’s throbbing melancholic song “Something in the Way” is touching and haunting all its own as well. Sound designers Chris Terhune, Andy Nelson, Lee Gilmore, Will Files, Douglas Murray, and Phil Barrie ensure every punch from Batman feels like bricks hitting men to the Batmobile’s screaming engine sounds like it is wailing to life. Costume designers Jacqueline Durran, Dan Blacklock, Rupert Steggle, Lorna Cook, Lizzie Moul, and Steve Wotherspoon create a heavily armored Batsuit for Robert Pattinson as well as sleek gentleman’s suits. Batman’s Batman actually looks protective and cumbersome to move in with a serious presence on screen. I loved all Catwoman’s slick catsuit and fancy dresses and clubwear. Make-up artists Naomi Donne, Doone Forsyth, Samantha Denyer, and Kat Ali craft and paint Colin Farrell into the fat and unsightly Penguin. Their ultra emo aesthetic for Robert Pattinson’s Bruce Wayne is fitting. Their Catwoman make-up is very cute. Overall, The Batman must be seen in theaters to appreciate the powerful score and Matt Reeves’ killer murder mystery. The Batman fulfills Reeves’ promise to make a real neo-noir detective mystery.",,The Brooding Detective Noir I've Always Wanted Batman to Be on Film,,https://www.amazon.com/gp/profile/amzn1.account.AHJ4DXWU5OFMXPABFMQGJGCQKI4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=32&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R2S25MJ8PBFEE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Neil Kullenberg,,Verified Purchase,,,,1.0,"May 28, 2022",United States,Not worth renting or buying. I was disappointed given the good reviews on rotten tomatoes etc.,,New Batman - Unfortunately disappointing,2,https://www.amazon.com/gp/profile/amzn1.account.AENNK5IN3OGQ7FWT2GIW67PPIMBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=27&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R3869V2VDP5RZD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,K. Durden,,,,,,5.0,"July 02, 2022",United States,I guess vampires do turn into bats.,,The Batman,,https://www.amazon.com/gp/profile/amzn1.account.AG27C4CFFL2JM4D4ZRCO57GXB7XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=33&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/RZZO6ZWOHG6GO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Val Del Toro,,,,,,5.0,"April 26, 2022",United States,Pattinson embodies the comics. The movie is building up to him becoming Bruce Wayne the billionaire playboy. Right now he is in his early stages of figuring it out and it’s a smart and great plot that is super character accurate. Great job!,,Best Batman Yet,3,https://www.amazon.com/gp/profile/amzn1.account.AFYU55MBXEUMCLACJDR2QDEZ3AFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=37&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R1TBF3YRL3WG1T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Joseph B. Guiliano,,,,,,5.0,"April 20, 2022",United States,"An absolutely brillainat film and the most faithful adaptation of Batman yet. A 3 hour, brilliantly paced thriller that enters the upper echelon of comic movie adaptations. To me only The Dark Knight rivals this movie. We need more adult, challenging and creative comic movies like this and less of the increasingly soulless cash grab Marvel movies that are now playing on nostalgia and gimmicks to sell tickets. This oviedo solidifies thay when done correctly Batman is the greatest hero in comics.",,Masterpiece,2,https://www.amazon.com/gp/profile/amzn1.account.AFNAOYZ4PRUWKBQX2JQ3DGMZJM7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=36&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R3096T27G6JJZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Ruined Pariah,,,,,,5.0,"July 17, 2022",United States 🇺🇸,"This is the best Batman movie so far and all the special behind the scenes featurettes make this purchase a no brainer. If you haven't seen this, you're missing out.",,The Best Batman Movie,,https://www.amazon.com/gp/profile/amzn1.account.AFV7RYIZPOSSH2B4RITP3F27SKQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=31&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R177PGTQQ1XUFM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
B09XC5SKR2,The Batman,4.5,558,Israel Drazin,TOP 500 REVIEWER | VINE VOICE,,,,,5.0,"April 25, 2022",United States,"There are three reasons why I disliked The Batman film even though I looked forward to seeing it and wanting to enjoy it. First, it was literally too dark. I say literally and this is what I mean. It was too dark to see much of what was happening. I think I understand that the producers wanted to place everything in the dark to add to the atmosphere. They succeeded. But I disliked the atmosphere, as I say next. The second reason is that Batman was depressed. This is not the kind of super hero I am interested in. Thirdly. I think the film is too long.",,I wantedto like The Batman film but I did not,1,https://www.amazon.com/gp/profile/amzn1.account.AFB3BFPZ6Z6HTHBTW2O2TLKH3N2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,https://www.amazon.com/product-reviews/B09XC5SKR2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=41&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews,Robert Pattinson,https://www.amazon.com/gp/customer-reviews/R1SXJLN0E6ZX7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09XC5SKR2,https://www.amazon.com/-/es/Robert-Pattinson/dp/B09XC5SKR2/ref=sr_1_1?keywords=the+batman&qid=1664324014&qu=eyJxc2MiOiI1LjI1IiwicXNhIjoiNC42NyIsInFzcCI6IjIuODAifQ%3D%3D&sprefix=the+batman%2Caps%2C217&sr=8-1
